cnt_idx	ref_no	ref_norm	ref_type	sigla_prefix	marks	attach_prev	source_column	line_no	group_no
CNT-IDX-0002206	1	50 64 Cons	OTHER			0	p010-c01	61	1
CNT-IDX-0002207	1	41 58 const	OTHER			0	p010-c01	62	1
CNT-IDX-0002208	1	41 61 conse	OTHER			0	p010-c01	63	1
CNT-IDX-0002209	1	44 89 conse	OTHER			0	p010-c01	64	1
CNT-IDX-0002210	1	29 55 conse	OTHER			0	p010-c01	65	1
CNT-IDX-0002211	1	74 31 conse	OTHER			0	p010-c01	68	1
CNT-IDX-0002212	1	23 105 const	OTHER			0	p010-c01	69	1
CNT-IDX-0002213	1	79 76 consi	OTHER			0	p010-c01	70	1
CNT-IDX-0002214	1	66 17 consi	OTHER			0	p010-c01	71	1
CNT-IDX-0002215	1	81 89 consi	OTHER			0	p010-c01	72	1
CNT-IDX-0002216	1	22 15 consi	OTHER			0	p010-c01	73	1
CNT-IDX-0002217	1	65 51 consi	OTHER			0	p010-c01	74	1
CNT-IDX-0002218	1	29 46 consi	OTHER			0	p010-c01	75	1
CNT-IDX-0002219	1	65 54 consi	OTHER			0	p010-c01	76	1
CNT-IDX-0002220	1	106 41 - consi	OTHER			0	p010-c01	77	1
CNT-IDX-0002221	1	74 20 consi	OTHER			0	p010-c01	78	1
CNT-IDX-0002222	1	106 £2 cons	OTHER			0	p010-c01	79	1
CNT-IDX-0002223	1	114 16 consc	OTHER			0	p010-c01	80	1
CNT-IDX-0002224	1	23 58 conse	OTHER			0	p010-c01	81	1
CNT-IDX-0002225	1	35 6 ' conse	OTHER			0	p010-c01	82	1
CNT-IDX-0002226	1	7,18	REF			0	p010-c02	1	1
CNT-IDX-0002226	2	consolid	OTHER			0	p010-c02	1	2
CNT-IDX-0002227	1	35 5 consonu	OTHER			0	p010-c02	2	1
CNT-IDX-0002228	1	95 79 Consora	OTHER			0	p010-c02	3	1
CNT-IDX-0002229	1	66 87 consors	OTHER			0	p010-c02	4	1
CNT-IDX-0002230	1	29 59 conspar	OTHER			0	p010-c02	5	1
CNT-IDX-0002231	1	20 65 conspar:	OTHER			0	p010-c02	6	1
CNT-IDX-0002232	1	24 15 conspex	OTHER			0	p010-c02	7	1
CNT-IDX-0002233	1	19 94 conspici	OTHER			0	p010-c02	9	1
CNT-IDX-0002234	1	57 73 conspira	OTHER			0	p010-c02	10	1
CNT-IDX-0002235	1	63 57 ' conspiss	OTHER			0	p010-c02	11	1
CNT-IDX-0002236	1	50 66 conspuii	OTHER			0	p010-c02	12	1
CNT-IDX-0002237	1	50 65 coustabi	OTHER			0	p010-c02	13	1
CNT-IDX-0002238	1	24 29 constabi	OTHER			0	p010-c02	14	1
CNT-IDX-0002239	1	96 84 constan	OTHER			0	p010-c02	15	1
CNT-IDX-0002240	1	45 44 Constan	OTHER			0	p010-c02	16	1
CNT-IDX-0002241	1	45 45 Constan	OTHER			0	p010-c02	17	1
CNT-IDX-0002242	1	52 63 constat	OTHER			0	p010-c02	18	1
CNT-IDX-0002243	1	52 64 constelli	OTHER			0	p010-c02	19	1
CNT-IDX-0002244	1	71 52 constern	OTHER			0	p010-c02	20	1
CNT-IDX-0002245	1	29 25 constipa	OTHER			0	p010-c02	22	1
CNT-IDX-0002246	1	29 32 constipu	OTHER			0	p010-c02	23	1
CNT-IDX-0002247	1	10-4 100 constirp	OTHER			0	p010-c02	24	1
CNT-IDX-0002248	1	102 75 constitit	OTHER			0	p010-c02	25	1
CNT-IDX-0002249	1	31 21 constitu	OTHER			0	p010-c02	26	1
CNT-IDX-0002250	1	102 76 constitu	OTHER			0	p010-c02	27	1
CNT-IDX-0002251	1	45 48 constrat	OTHER			0	p010-c02	28	1
CNT-IDX-0002252	1	95 13 constrav	OTHER			0	p010-c02	29	1
CNT-IDX-0002253	1	75 75 constrin	OTHER			0	p010-c02	31	1
CNT-IDX-0002254	1	46 63 constrin	OTHER			0	p010-c02	32	1
CNT-IDX-0002255	1	63 98 construc	OTHER			0	p010-c02	33	1
CNT-IDX-0002256	1	53 27 * construs	OTHER			0	p010-c02	35	1
CNT-IDX-0002257	1	43 44 constupi	OTHER			0	p010-c02	36	1
CNT-IDX-0002258	1	58,2 constupi	OTHER			0	p010-c02	37	1
CNT-IDX-0002259	1	58 5 Constur	OTHER			0	p010-c02	38	1
CNT-IDX-0002260	1	82 72 consuavi	OTHER			0	p010-c02	39	1
CNT-IDX-0002261	1	21 90 consuavi	OTHER			0	p010-c02	40	1
CNT-IDX-0002262	1	21 93 consuett	OTHER			0	p010-c02	42	1
CNT-IDX-0002263	1	83 73 consuett	OTHER			0	p010-c02	43	1
CNT-IDX-0002264	1	21 86 consuevi	OTHER			0	p010-c02	44	1
CNT-IDX-0002265	1	6 87 consuit	OTHER			0	p010-c02	45	1
CNT-IDX-0002266	1	6 99 consul	OTHER			0	p010-c02	47	1
CNT-IDX-0002267	1	64 38 consular	OTHER			0	p010-c02	48	1
CNT-IDX-0002268	1	49 28 consulat	OTHER			0	p010-c02	49	1
CNT-IDX-0002269	1	50 37 consuni	OTHER			0	p010-c02	50	1
CNT-IDX-0002270	1	54 23 consumn	OTHER			0	p010-c02	51	1
CNT-IDX-0002271	1	21 23 ° consump	OTHER			0	p010-c02	52	1
CNT-IDX-0002272	1	21,21 consurgi	OTHER			0	p010-c02	53	1
CNT-IDX-0002273	1	91 24 consurre	OTHER			0	p010-c02	54	1
CNT-IDX-0002274	1	21,17 contabes	OTHER			0	p010-c02	55	1
CNT-IDX-0002275	1	54 22 contabui	OTHER			0	p010-c02	56	1
CNT-IDX-0002276	1	30 6 contactu	OTHER			0	p010-c02	57	1
CNT-IDX-0002277	1	57 21 eontagiu	OTHER			0	p010-c02	58	1
CNT-IDX-0002278	1	34,45 eontamii	OTHER			0	p010-c02	59	1
CNT-IDX-0002279	1	94 42 contectu	OTHER			0	p010-c02	60	1
CNT-IDX-0002280	1	50 55? contegit	OTHER			0	p010-c02	61	1
CNT-IDX-0002281	1	51,39 contemn	OTHER			0	p010-c02	62	1
CNT-IDX-0002282	1	80 90 contemp	OTHER			0	p010-c02	63	1
CNT-IDX-0002283	1	40 1 ° contemp.	OTHER			0	p010-c02	64	1
CNT-IDX-0002284	1	50 28 eontemp:	OTHER			0	p010-c02	65	1
CNT-IDX-0002285	1	50 55 contemp	OTHER			0	p010-c02	66	1
CNT-IDX-0002286	1	46 76 contemp	OTHER			0	p010-c02	67	1
CNT-IDX-0002287	1	20 534 contend	OTHER			0	p010-c02	68	1
CNT-IDX-0002288	1	39 89 contentu	OTHER			0	p010-c02	69	1
CNT-IDX-0002289	1	46 99 contergit	OTHER			0	p010-c02	70	1
CNT-IDX-0002290	1	51 46 conterit	OTHER			0	p010-c02	71	1
CNT-IDX-0002291	1	231 43 conterret	OTHER			0	p010-c02	73	1
CNT-IDX-0002292	1	81 97 contersit	OTHER			0	p010-c02	74	1
CNT-IDX-0002293	1	46 22 contesta!	OTHER			0	p010-c02	75	1
CNT-IDX-0002294	1	21 98 contexit	OTHER			0	p010-c02	76	1
CNT-IDX-0002295	1	10,38	REF		°	0	p010-c03	1	1
CNT-IDX-0002296	1	72,30	REF			0	p010-c03	2	1
CNT-IDX-0002297	1	87 73 58 84	OTHER			0	p010-c03	3	1
CNT-IDX-0002298	1	64,02	REF			0	p010-c03	5	1
CNT-IDX-0002299	1	64,95	REF			0	p010-c03	6	1
CNT-IDX-0002300	1	26,45	REF			0	p010-c03	7	1
CNT-IDX-0002301	1	26,57	REF			0	p010-c03	8	1
CNT-IDX-0002302	1	58,96	REF			0	p010-c03	10	1
CNT-IDX-0002303	1	6-4 88	OTHER			0	p010-c03	11	1
CNT-IDX-0002304	1	24,50	REF			0	p010-c03	13	1
CNT-IDX-0002305	1	24,51	REF			0	p010-c03	14	1
CNT-IDX-0002306	1	24,77	REF		*	0	p010-c03	15	1
CNT-IDX-0002307	1	86,85	REF			0	p010-c03	16	1
CNT-IDX-0002308	1	"85 1"" 40 41"	OTHER			0	p010-c03	17	1
CNT-IDX-0002309	1	109,57	REF			0	p010-c03	19	1
CNT-IDX-0002310	1	54,84	REF		°	0	p010-c03	20	1
CNT-IDX-0002311	1	54,84	REF			0	p010-c03	21	1
CNT-IDX-0002312	1	89,641	REF			0	p010-c03	22	1
CNT-IDX-0002313	1	67,51	REF			0	p010-c03	23	1
CNT-IDX-0002314	1	19 72 24,54	OTHER			0	p010-c03	24	1
CNT-IDX-0002315	1	24,62	REF			0	p010-c03	26	1
CNT-IDX-0002316	1	24,70	REF			0	p010-c03	27	1
CNT-IDX-0002317	1	54,86	REF			0	p010-c03	28	1
CNT-IDX-0002318	1	54,85	REF			0	p010-c03	29	1
CNT-IDX-0002319	1	65,11	REF			0	p010-c03	30	1
CNT-IDX-0002320	1	64,99	REF			0	p010-c03	31	1
CNT-IDX-0002321	1	65,5	REF			0	p010-c03	32	1
CNT-IDX-0002322	1	65,31	REF			0	p010-c03	33	1
CNT-IDX-0002323	1	65,17	REF			0	p010-c03	34	1
CNT-IDX-0002324	1	65,24	REF			0	p010-c03	35	1
CNT-IDX-0002325	1	42,67	REF			0	p010-c03	36	1
CNT-IDX-0002326	1	412,66?	OTHER			0	p010-c03	37	1
CNT-IDX-0002327	1	87,81	REF			0	p010-c03	38	1
CNT-IDX-0002328	1	21,56	REF			0	p010-c03	39	1
CNT-IDX-0002329	1	21,59	REF			0	p010-c03	40	1
CNT-IDX-0002330	1	47,18	REF			0	p010-c03	42	1
CNT-IDX-0002331	1	47 1T	OTHER			0	p010-c03	43	1
CNT-IDX-0002332	1	47,16 1 93 54	OTHER			0	p010-c03	44	1
CNT-IDX-0002333	1	36 £9	OTHER			0	p010-c03	47	1
CNT-IDX-0002334	1	30,45	REF			0	p010-c03	48	1
CNT-IDX-0002335	1	21,11	REF			0	p010-c03	50	1
CNT-IDX-0002336	1	32,80	REF			0	p010-c03	51	1
CNT-IDX-0002337	1	72,97	REF			0	p010-c03	52	1
CNT-IDX-0002338	1	13,3	REF			0	p010-c03	53	1
CNT-IDX-0002339	1	112,24	REF		°	0	p010-c03	54	1
CNT-IDX-0002340	1	112,24	REF		°	0	p010-c03	55	1
CNT-IDX-0002341	1	2395,19	REF			0	p010-c03	56	1
CNT-IDX-0002342	1	35,20 80 6	OTHER			0	p010-c03	57	1
CNT-IDX-0002343	1	43. 03	OTHER			0	p010-c03	61	1
CNT-IDX-0002344	1	56,93	REF			0	p010-c03	62	1
CNT-IDX-0002345	1	82. 12	OTHER			0	p010-c03	63	1
CNT-IDX-0002346	1	43. 94	OTHER			0	p010-c03	64	1
CNT-IDX-0002347	1	89 21?	OTHER			0	p010-c03	65	1
CNT-IDX-0002348	1	43 95 11.15	OTHER			0	p010-c03	66	1
CNT-IDX-0002349	1	12,2 10 68 54 38 19. 8	OTHER			0	p010-c03	68	1
CNT-IDX-0002350	1	31,47 80 10 20 *	OTHER		*	0	p010-c03	73	1
CNT-IDX-0002351	1	80,27	REF			0	p011-c00	1	1
CNT-IDX-0002352	1	54,59	REF			0	p011-c00	2	1
CNT-IDX-0002353	1	54,58	REF			0	p011-c00	3	1
CNT-IDX-0002354	1	35,16	REF			0	p011-c00	4	1
CNT-IDX-0002355	1	100,10	REF			0	p011-c00	5	1
CNT-IDX-0002356	1	49,96	REF		*	0	p011-c00	6	1
CNT-IDX-0002357	1	49,30	REF		°	0	p011-c00	7	1
CNT-IDX-0002358	1	6,52	REF			0	p011-c00	8	1
CNT-IDX-0002359	1	35,13	REF			0	p011-c00	9	1
CNT-IDX-0002360	1	49,50	REF			0	p011-c00	10	1
CNT-IDX-0002361	1	45,92	REF			0	p011-c00	11	1
CNT-IDX-0002362	1	45,93	REF			0	p011-c00	12	1
CNT-IDX-0002363	1	22,80	REF			0	p011-c00	13	1
CNT-IDX-0002364	1	56,97	REF		*	0	p011-c00	14	1
CNT-IDX-0002365	1	48,80	REF			0	p011-c00	15	1
CNT-IDX-0002366	1	92,99	REF			0	p011-c00	16	1
CNT-IDX-0002367	1	48,86	REF			0	p011-c00	17	1
CNT-IDX-0002368	1	48,92	REF			0	p011-c00	18	1
CNT-IDX-0002369	1	24,78	REF			0	p011-c00	19	1
CNT-IDX-0002370	1	35,59	REF			0	p011-c00	20	1
CNT-IDX-0002371	1	6,65	REF		°	0	p011-c00	21	1
CNT-IDX-0002372	1	6,74	REF		°	0	p011-c00	22	1
CNT-IDX-0002373	1	35,23	REF			0	p011-c00	23	1
CNT-IDX-0002374	1	42	REF			0	p011-c00	24	1
CNT-IDX-0002375	1	24 79 59 94	OTHER			0	p011-c00	26	1
CNT-IDX-0002376	1	35,31	REF			0	p011-c00	30	1
CNT-IDX-0002377	1	35,47	REF			0	p011-c00	31	1
CNT-IDX-0002378	1	94,86	REF			0	p011-c00	32	1
CNT-IDX-0002379	1	94,85	REF			0	p011-c00	33	1
CNT-IDX-0002380	1	52,58	REF			0	p011-c00	34	1
CNT-IDX-0002381	1	52,61	REF		°	0	p011-c00	35	1
CNT-IDX-0002382	1	65,69	REF			0	p011-c00	36	1
CNT-IDX-0002383	1	70,66	REF			0	p011-c00	37	1
CNT-IDX-0002384	1	24,80	REF			0	p011-c00	38	1
CNT-IDX-0002385	1	53,9	REF			0	p011-c00	39	1
CNT-IDX-0002386	1	80,52	REF			0	p011-c00	40	1
CNT-IDX-0002387	1	101,68	REF			0	p011-c00	41	1
CNT-IDX-0002388	1	90,80	REF			0	p011-c00	42	1
CNT-IDX-0002388	2	1	REF			0	p011-c00	42	2
CNT-IDX-0002389	1	80,55	REF			0	p011-c00	43	1
CNT-IDX-0002390	1	89,90	REF			0	p011-c00	44	1
CNT-IDX-0002391	1	89 8!	OTHER			0	p011-c00	45	1
CNT-IDX-0002392	1	79,82	REF			0	p011-c00	46	1
CNT-IDX-0002393	1	25,85	REF			0	p011-c00	47	1
CNT-IDX-0002394	1	22,83	REF			0	p011-c00	48	1
CNT-IDX-0002395	1	83,66	REF			0	p011-c00	49	1
CNT-IDX-0002396	1	43,96	REF			0	p011-c00	50	1
CNT-IDX-0002397	1	43,9	REF			0	p011-c00	51	1
CNT-IDX-0002398	1	79,79	REF			0	p011-c00	52	1
CNT-IDX-0002399	1	49,78	REF			0	p011-c00	53	1
CNT-IDX-0002400	1	79,85	REF			0	p011-c00	54	1
CNT-IDX-0002401	1	80,62	REF			0	p011-c00	55	1
CNT-IDX-0002402	1	64,13	REF			0	p011-c00	56	1
CNT-IDX-0002403	1	95 7s	OTHER			0	p011-c00	57	1
CNT-IDX-0002404	1	64,12	REF			0	p011-c00	58	1
CNT-IDX-0002405	1	7. €	OTHER			0	p011-c00	59	1
CNT-IDX-0002406	1	42,6	REF			0	p011-c00	61	1
CNT-IDX-0002407	1	42,4	REF			0	p011-c00	62	1
CNT-IDX-0002408	1	91,7	REF			0	p011-c00	63	1
CNT-IDX-0002409	1	20,57	REF			0	p011-c00	64	1
CNT-IDX-0002410	1	91,51	REF			0	p011-c00	65	1
CNT-IDX-0002411	1	20,50	REF			0	p011-c00	67	1
CNT-IDX-0002412	1	20 66:	OTHER			0	p011-c00	68	1
CNT-IDX-0002413	1	20,66	REF			0	p011-c00	69	1
CNT-IDX-0002414	1	6 €	OTHER			0	p011-c00	70	1
CNT-IDX-0002415	1	20,58	REF			0	p011-c00	71	1
CNT-IDX-0002416	1	28,8	REF			0	p011-c00	72	1
CNT-IDX-0002417	1	27,99	REF			0	p011-c00	73	1
CNT-IDX-0002418	1	42,5	REF			0	p011-c00	74	1
CNT-IDX-0002419	1	32,2	REF			0	p011-c01	3	1
CNT-IDX-0002420	1	31,98	REF			0	p011-c01	4	1
CNT-IDX-0002420	2	52 &	OTHER			0	p011-c01	4	2
CNT-IDX-0002421	1	52,78	REF			0	p011-c01	5	1
CNT-IDX-0002422	1	31,96	REF			0	p011-c01	6	1
CNT-IDX-0002423	1	31,99	REF			0	p011-c01	7	1
CNT-IDX-0002424	1	31,97	REF			0	p011-c01	8	1
CNT-IDX-0002425	1	32,24	REF			0	p011-c01	9	1
CNT-IDX-0002426	1	91,12	REF			0	p011-c01	12	1
CNT-IDX-0002427	1	29,56	REF			0	p011-c01	13	1
CNT-IDX-0002428	1	64,47	REF			0	p011-c01	14	1
CNT-IDX-0002429	1	41,29	REF			0	p011-c01	15	1
CNT-IDX-0002430	1	41,30	REF			0	p011-c01	16	1
CNT-IDX-0002431	1	65,95	REF			0	p011-c01	17	1
CNT-IDX-0002432	1	103,58	REF			0	p011-c01	18	1
CNT-IDX-0002433	1	103,44	REF			0	p011-c01	19	1
CNT-IDX-0002434	1	44,54	REF			0	p011-c01	20	1
CNT-IDX-0002435	1	88,46	REF			0	p011-c01	21	1
CNT-IDX-0002436	1	64,33	REF			0	p011-c01	22	1
CNT-IDX-0002437	1	115,65	REF			0	p011-c01	23	1
CNT-IDX-0002438	1	108,99	REF		*	0	p011-c01	24	1
CNT-IDX-0002438	2	113 142,78 Coreyra 84 94	OTHER			0	p011-c01	24	2
CNT-IDX-0002439	1	111,52	REF			0	p011-c01	26	1
CNT-IDX-0002440	1	99,52	REF			0	p011-c01	29	1
CNT-IDX-0002441	1	84,98	REF			0	p011-c01	30	1
CNT-IDX-0002442	1	128,16	REF			0	p011-c01	34	1
CNT-IDX-0002443	1	115,42	REF			0	p011-c01	35	1
CNT-IDX-0002444	1	107,26	REF			0	p011-c01	36	1
CNT-IDX-0002445	1	107,29	REF			0	p011-c01	37	1
CNT-IDX-0002446	1	107,28	REF			0	p011-c01	38	1
CNT-IDX-0002447	1	107,27	REF			0	p011-c01	39	1
CNT-IDX-0002448	1	107,25	REF			0	p011-c01	40	1
CNT-IDX-0002449	1	107 30 03 68 ^ cornix 107 24	OTHER			0	p011-c01	41	1
CNT-IDX-0002450	1	107,23	REF			0	p011-c01	43	1
CNT-IDX-0002451	1	115,67	REF			0	p011-c01	44	1
CNT-IDX-0002452	1	105,69	REF			0	p011-c01	46	1
CNT-IDX-0002453	1	105,67	REF			0	p011-c01	47	1
CNT-IDX-0002454	1	22 24”	OTHER			0	p011-c01	48	1
CNT-IDX-0002455	1	22,19	REF			0	p011-c01	49	1
CNT-IDX-0002456	1	22 25 7 corporibus 22 24 °	OTHER		°	0	p011-c01	50	1
CNT-IDX-0002457	1	22,24	REF			0	p011-c01	52	1
CNT-IDX-0002458	1	22,20	REF			0	p011-c01	54	1
CNT-IDX-0002459	1	51,2	REF			0	p011-c01	55	1
CNT-IDX-0002460	1	83,37	REF			0	p011-c01	57	1
CNT-IDX-0002461	1	50,97	REF			0	p011-c01	59	1
CNT-IDX-0002462	1	46,49	REF			0	p011-c01	61	1
CNT-IDX-0002463	1	46,54	REF			0	p011-c01	62	1
CNT-IDX-0002464	1	46,69	REF			0	p011-c01	63	1
CNT-IDX-0002465	1	46,73	REF			0	p011-c01	64	1
CNT-IDX-0002466	1	46,72	REF			0	p011-c01	65	1
CNT-IDX-0002467	1	84,95	REF			0	p011-c01	66	1
CNT-IDX-0002468	1	98,91	REF			0	p011-c01	67	1
CNT-IDX-0002469	1	114,99	REF			0	p011-c01	69	1
CNT-IDX-0002470	1	16,83	REF			0	p011-c01	70	1
CNT-IDX-0002471	1	115,78	REF			0	p011-c01	71	1
CNT-IDX-0002472	1	96,77	REF			0	p011-c01	72	1
CNT-IDX-0002473	1	111,41	REF			0	p011-c01	73	1
CNT-IDX-0002474	1	16,79	REF			0	p011-c01	74	1
CNT-IDX-0002475	1	115,78	REF			0	p011-c02	2	1
CNT-IDX-0002476	1	115,79	REF			0	p011-c02	3	1
CNT-IDX-0002477	1	128,20	REF			0	p011-c02	4	1
CNT-IDX-0002478	1	79,2	REF		*	0	p011-c02	5	1
CNT-IDX-0002479	1	106,92	REF			0	p011-c02	6	1
CNT-IDX-0002480	1	44,71	REF			0	p011-c02	7	1
CNT-IDX-0002481	1	44,70	REF			0	p011-c02	8	1
CNT-IDX-0002482	1	105,28	REF			0	p011-c02	9	1
CNT-IDX-0002483	1	115,40	REF			0	p011-c02	10	1
CNT-IDX-0002484	1	105,33	REF			0	p011-c02	11	1
CNT-IDX-0002485	1	106,92	REF		*	0	p011-c02	12	1
CNT-IDX-0002485	2	119,95	REF			0	p011-c02	12	2
CNT-IDX-0002486	1	103,45	REF			0	p011-c02	13	1
CNT-IDX-0002487	1	19,88	REF			0	p011-c02	14	1
CNT-IDX-0002488	1	109,11	REF			0	p011-c02	15	1
CNT-IDX-0002489	1	96,59	REF			0	p011-c02	16	1
CNT-IDX-0002490	1	44,84	REF			0	p011-c02	17	1
CNT-IDX-0002491	1	71,60	REF			0	p011-c02	18	1
CNT-IDX-0002492	1	11,59	REF			0	p011-c02	19	1
CNT-IDX-0002493	1	71,58	REF			0	p011-c02	20	1
CNT-IDX-0002494	1	71,57	REF			0	p011-c02	21	1
CNT-IDX-0002495	1	44,86	REF			0	p011-c02	22	1
CNT-IDX-0002496	1	44,85	REF			0	p011-c02	23	1
CNT-IDX-0002497	1	107 31 25 * eraticeum 100 5	OTHER			0	p011-c02	24	1
CNT-IDX-0002498	1	100,4	REF			0	p011-c02	26	1
CNT-IDX-0002499	1	89,27	REF			0	p011-c02	27	1
CNT-IDX-0002500	1	64,86	REF			0	p011-c02	28	1
CNT-IDX-0002501	1	64,81	REF			0	p011-c02	29	1
CNT-IDX-0002501	2	96,70	REF			0	p011-c02	29	2
CNT-IDX-0002502	1	64,80	REF			0	p011-c02	30	1
CNT-IDX-0002503	1	30 94 196 credibilis 30 99	OTHER			0	p011-c02	31	1
CNT-IDX-0002504	1	30,85	REF			0	p011-c02	33	1
CNT-IDX-0002505	1	50,84	REF			0	p011-c02	34	1
CNT-IDX-0002506	1	30,90	REF			0	p011-c02	35	1
CNT-IDX-0002507	1	58,69	REF			0	p011-c02	36	1
CNT-IDX-0002508	1	84,15	REF			0	p011-c02	37	1
CNT-IDX-0002509	1	84,16	REF			0	p011-c02	38	1
CNT-IDX-0002510	1	89,31	REF			0	p011-c02	39	1
CNT-IDX-0002511	1	100,58	REF			0	p011-c02	41	1
CNT-IDX-0002512	1	89,34	REF		*	0	p011-c02	42	1
CNT-IDX-0002513	1	13,37	REF			0	p011-c02	43	1
CNT-IDX-0002514	1	84,84	REF			0	p011-c02	44	1
CNT-IDX-0002515	1	84,86	REF			0	p011-c02	45	1
CNT-IDX-0002516	1	84,88	REF			0	p011-c02	47	1
CNT-IDX-0002517	1	84,87	REF			0	p011-c02	48	1
CNT-IDX-0002518	1	13,38	REF			0	p011-c02	49	1
CNT-IDX-0002519	1	19,33	REF			0	p011-c02	50	1
CNT-IDX-0002520	1	32,90	REF			0	p011-c02	51	1
CNT-IDX-0002521	1	32,92	REF			0	p011-c02	52	1
CNT-IDX-0002522	1	32,91	REF			0	p011-c02	53	1
CNT-IDX-0002523	1	91,60	REF			0	p011-c02	55	1
CNT-IDX-0002524	1	91,59	REF			0	p011-c02	56	1
CNT-IDX-0002525	1	115,61	REF			0	p011-c02	58	1
CNT-IDX-0002526	1	77,50	REF			0	p011-c02	59	1
CNT-IDX-0002527	1	77,51	REF			0	p011-c02	60	1
CNT-IDX-0002528	1	115,83	REF			0	p011-c02	61	1
CNT-IDX-0002529	1	88,67	REF			0	p011-c02	62	1
CNT-IDX-0002530	1	98,81	REF			0	p011-c02	63	1
CNT-IDX-0002531	1	98,81	REF		°	0	p011-c02	64	1
CNT-IDX-0002532	1	98,80	REF			0	p011-c02	65	1
CNT-IDX-0002533	1	99,77	REF			0	p011-c02	66	1
CNT-IDX-0002534	1	88,86	REF			0	p011-c02	67	1
CNT-IDX-0002535	1	88,87	REF			0	p011-c02	68	1
CNT-IDX-0002536	1	66,65	REF			0	p011-c02	69	1
CNT-IDX-0002537	1	60,26	REF			0	p011-c02	70	1
CNT-IDX-0002538	1	66,61	REF			0	p011-c02	71	1
CNT-IDX-0002539	1	66,69	REF			0	p011-c02	72	1
CNT-IDX-0002540	1	49,16	REF			0	p011-c02	73	1
CNT-IDX-0002541	1	76,53	REF			0	p011-c02	74	1
CNT-IDX-0002542	1	76,52	REF			0	p011-c02	75	1
CNT-IDX-0002543	1	68,39	REF			0	p011-c03	1	1
CNT-IDX-0002544	1	76,51	REF			0	p011-c03	2	1
CNT-IDX-0002545	1	79,24	REF			0	p011-c03	3	1
CNT-IDX-0002546	1	79,25	REF			0	p011-c03	5	1
CNT-IDX-0002547	1	79,25	REF			0	p011-c03	6	1
CNT-IDX-0002548	1	89,85	REF			0	p011-c03	8	1
CNT-IDX-0002549	1	109 37?	OTHER			0	p011-c03	10	1
CNT-IDX-0002550	1	109,37	REF			0	p011-c03	11	1
CNT-IDX-0002551	1	88,69	REF			0	p011-c03	13	1
CNT-IDX-0002552	1	88,68	REF			0	p011-c03	14	1
CNT-IDX-0002553	1	38,50	REF			0	p011-c03	18	1
CNT-IDX-0002554	1	99,100	REF			0	p011-c03	20	1
CNT-IDX-0002555	1	99,99	REF			0	p011-c03	21	1
CNT-IDX-0002556	1	16,80	REF			0	p011-c03	22	1
CNT-IDX-0002557	1	81,31	REF			0	p011-c03	24	1
CNT-IDX-0002558	1	81,51	REF			0	p011-c03	25	1
CNT-IDX-0002559	1	81 51%	OTHER			0	p011-c03	26	1
CNT-IDX-0002560	1	81,50	REF			0	p011-c03	27	1
CNT-IDX-0002561	1	81,52	REF			0	p011-c03	29	1
CNT-IDX-0002562	1	78,94	REF			0	p011-c03	31	1
CNT-IDX-0002563	1	78,93	REF			0	p011-c03	33	1
CNT-IDX-0002564	1	97,17	REF			0	p011-c03	35	1
CNT-IDX-0002565	1	97,19	REF			0	p011-c03	37	1
CNT-IDX-0002566	1	101,66	REF			0	p011-c03	40	1
CNT-IDX-0002567	1	27,23	REF			0	p011-c03	42	1
CNT-IDX-0002568	1	3,100	REF			0	p011-c03	44	1
CNT-IDX-0002569	1	4,4	REF			0	p011-c03	45	1
CNT-IDX-0002570	1	4,1	REF			0	p011-c03	47	1
CNT-IDX-0002571	1	4,2	REF			0	p011-c03	49	1
CNT-IDX-0002572	1	4,3	REF			0	p011-c03	51	1
CNT-IDX-0002573	1	4,5	REF			0	p011-c03	53	1
CNT-IDX-0002574	1	4,11	REF			0	p011-c03	55	1
CNT-IDX-0002575	1	4,9	REF			0	p011-c03	57	1
CNT-IDX-0002576	1	4,6	REF			0	p011-c03	58	1
CNT-IDX-0002577	1	4,10	REF			0	p011-c03	60	1
CNT-IDX-0002578	1	4,7	REF			0	p011-c03	62	1
CNT-IDX-0002579	1	4,8	REF			0	p011-c03	63	1
CNT-IDX-0002580	1	97,91	REF			0	p011-c03	65	1
CNT-IDX-0002581	1	109,52	REF			0	p011-c03	67	1
CNT-IDX-0002582	1	110,16	REF			0	p011-c03	69	1
CNT-IDX-0002583	1	98,1	REF		^	0	p011-c03	71	1
CNT-IDX-0002584	1	989,13	REF			0	p011-c03	72	1
CNT-IDX-0002585	1	46,41	REF			0	p011-c03	74	1
CNT-IDX-0002586	1	46,42	REF			0	p011-c03	75	1
CNT-IDX-0002587	1	9% 12	OTHER			0	p011-c03	76	1
CNT-IDX-0002588	1	99,9	REF			0	p011-c03	77	1
CNT-IDX-0002589	1	99,11	REF			0	p011-c03	79	1
CNT-IDX-0002590	1	99,10	REF			0	p011-c03	80	1
CNT-IDX-0002591	1	99,7	REF			0	p011-c03	81	1
CNT-IDX-0002592	1	1,68	REF			0	p011-c03	83	1
CNT-IDX-0002593	1	83,78	REF			0	p011-c03	85	1
CNT-IDX-0002594	1	4,24	REF		°	0	p011-c03	87	1
CNT-IDX-0002595	1	83,79	REF			0	p011-c03	88	1
CNT-IDX-0002596	1	4,85	REF		*	0	p011-c03	90	1
CNT-IDX-0002597	1	110,57	REF			0	p011-c03	91	1
CNT-IDX-0002598	1	110,58	REF			0	p011-c03	92	1
